ID,px,py,USED
315,56.48766666666667,50.546,1
316,57.28766666666667,50.546,1
317,58.087666666666664,50.546,1
318,58.88766666666666,50.546,1
319,59.68766666666667,50.546,1
320,60.48766666666667,50.546,1
321,61.28766666666667,50.546,1
322,62.087666666666664,50.546,1
323,62.887666666666675,50.546,1
324,63.68766666666667,50.546,1
325,64.48766666666667,50.546,1
326,65.28766666666667,50.546,1
327,66.08766666666666,50.546,1
328,66.88766666666668,50.546,1
329,67.68766666666667,50.546,1
330,68.48766666666667,50.546,1
331,69.28766666666667,50.546,1
332,70.08766666666666,50.546,1
333,70.88766666666668,50.546,1
334,71.68766666666667,50.546,0
335,72.48766666666667,50.546,0
336,73.28766666666667,50.546,0
337,74.08766666666666,50.546,0
338,74.88766666666668,50.546,0
339,75.68766666666667,50.546,0
340,76.48766666666667,50.546,0
341,77.28766666666667,50.546,0
342,78.08766666666666,50.546,0
343,78.88766666666668,50.546,0
344,79.68766666666667,50.546,0
345,80.48766666666667,50.546,0
346,81.28766666666667,50.546,0
347,82.08766666666666,50.546,0
348,82.88766666666668,50.546,0
349,83.68766666666667,50.546,0
350,84.48766666666667,50.546,0
351,85.28766666666667,50.546,0
352,86.08766666666666,50.546,0
353,86.88766666666668,50.546,0
354,87.68766666666667,50.546,0
355,88.48766666666667,50.546,0
356,89.28766666666667,50.546,0
357,90.08766666666666,50.546,0
358,90.88766666666668,50.546,0
359,91.68766666666667,50.546,0
360,92.48766666666667,50.546,0
361,-2.392333333333333,49.745999999999995,0
362,-1.5923333333333332,49.745999999999995,0
363,-0.7923333333333333,49.745999999999995,0
364,0.0076666666666667105,49.745999999999995,0
365,0.8076666666666665,49.745999999999995,0
366,1.6076666666666668,49.745999999999995,0
367,2.4076666666666666,49.745999999999995,0
368,3.2076666666666664,49.745999999999995,0
369,4.007666666666667,49.745999999999995,0
370,4.807666666666667,49.745999999999995,0
371,5.607666666666667,49.745999999999995,0
372,6.4076666666666675,49.745999999999995,0
373,7.207666666666666,49.745999999999995,0
374,8.007666666666667,49.745999999999995,0
375,8.807666666666666,49.745999999999995,0
376,9.607666666666667,49.745999999999995,0
377,10.407666666666668,49.745999999999995,0
378,11.207666666666666,49.745999999999995,0
379,12.007666666666667,49.745999999999995,0
380,12.807666666666666,49.745999999999995,0
381,13.607666666666667,49.745999999999995,0
382,14.407666666666668,49.745999999999995,0
383,15.207666666666668,49.745999999999995,0
384,16.007666666666665,49.745999999999995,0
385,16.807666666666666,49.745999999999995,0
386,17.607666666666667,49.745999999999995,0
387,18.407666666666668,49.745999999999995,0
388,19.207666666666668,49.745999999999995,0
389,20.007666666666665,49.745999999999995,0
390,20.807666666666666,49.745999999999995,1
391,21.607666666666667,49.745999999999995,1
392,22.407666666666668,49.745999999999995,1
393,23.207666666666668,49.745999999999995,1
394,24.00766666666667,49.745999999999995,1
395,24.807666666666666,49.745999999999995,1
396,25.607666666666667,49.745999999999995,1
397,26.407666666666668,49.745999999999995,1
398,27.207666666666668,49.745999999999995,1
399,28.007666666666665,49.745999999999995,1
400,28.807666666666666,49.745999999999995,1
401,29.607666666666663,49.745999999999995,1
402,30.407666666666668,49.745999999999995,1
403,31.207666666666665,49.745999999999995,1
404,32.007666666666665,49.745999999999995,1
405,32.80766666666666,49.745999999999995,1
406,33.60766666666666,49.745999999999995,1
407,34.40766666666667,49.745999999999995,0
408,35.20766666666667,49.745999999999995,1
409,36.007666666666665,49.745999999999995,1
410,36.80766666666666,49.745999999999995,1
411,37.60766666666666,49.745999999999995,1
412,38.40766666666667,49.745999999999995,1
413,39.20766666666667,49.745999999999995,1
414,40.007666666666665,49.745999999999995,1
415,40.80766666666666,49.745999999999995,1
416,41.60766666666666,49.745999999999995,1
417,42.40766666666667,49.745999999999995,1
418,43.20766666666667,49.745999999999995,1
419,44.007666666666665,49.745999999999995,0
420,44.80766666666666,49.745999999999995,1
421,45.60766666666666,49.745999999999995,1
422,46.40766666666667,49.745999999999995,1
423,47.20766666666667,49.745999999999995,1
424,48.007666666666665,49.745999999999995,1
425,48.80766666666666,49.745999999999995,0
426,49.60766666666666,49.745999999999995,0
427,50.40766666666667,49.745999999999995,1
428,51.20766666666667,49.745999999999995,0
429,52.007666666666665,49.745999999999995,1
430,52.80766666666666,49.745999999999995,1
431,53.60766666666666,49.745999999999995,1
432,54.40766666666667,49.745999999999995,1
433,55.20766666666667,49.745999999999995,1
434,56.007666666666665,49.745999999999995,1
435,56.80766666666666,49.745999999999995,1
436,57.60766666666666,49.745999999999995,1
437,58.40766666666667,49.745999999999995,1
438,59.20766666666667,49.745999999999995,1
439,60.007666666666665,49.745999999999995,1
440,60.80766666666666,49.745999999999995,1
441,61.607666666666674,49.745999999999995,1
442,62.40766666666667,49.745999999999995,1
443,63.20766666666667,49.745999999999995,1
444,64.00766666666667,49.745999999999995,1
445,64.80766666666668,49.745999999999995,1
446,65.60766666666667,49.745999999999995,1
447,66.40766666666667,49.745999999999995,1
448,67.20766666666667,49.745999999999995,1
449,68.00766666666667,49.745999999999995,1
450,68.80766666666668,49.745999999999995,1
451,69.60766666666667,49.745999999999995,1
452,70.40766666666667,49.745999999999995,1
453,71.20766666666667,49.745999999999995,1
454,72.00766666666667,49.745999999999995,1
455,72.80766666666668,49.745999999999995,1
456,73.60766666666667,49.745999999999995,1
457,74.40766666666667,49.745999999999995,1
458,75.20766666666667,49.745999999999995,1
459,76.00766666666667,49.745999999999995,1
460,76.80766666666668,49.745999999999995,1
461,77.60766666666667,49.745999999999995,0
462,78.40766666666667,49.745999999999995,0
463,79.20766666666667,49.745999999999995,0
464,80.00766666666667,49.745999999999995,0
465,80.80766666666668,49.745999999999995,0
466,81.60766666666667,49.745999999999995,0
467,82.40766666666667,49.745999999999995,0
468,83.20766666666667,49.745999999999995,0
469,84.00766666666667,49.745999999999995,0
470,84.80766666666668,49.745999999999995,0
471,85.60766666666667,49.745999999999995,0
472,86.40766666666667,49.745999999999995,0
473,87.20766666666667,49.745999999999995,0
474,88.00766666666667,49.745999999999995,0
475,88.80766666666668,49.745999999999995,0
476,89.60766666666667,49.745999999999995,0
477,90.40766666666667,49.745999999999995,0
478,91.20766666666667,49.745999999999995,0
479,92.00766666666667,49.745999999999995,0
480,92.80766666666668,49.745999999999995,0
481,-2.712333333333333,48.946,0
482,-1.9123333333333332,48.946,0
483,-1.1123333333333332,48.946,0
484,-0.31233333333333313,48.946,0
485,0.4876666666666667,48.946,0
486,1.2876666666666665,48.946,0
487,2.0876666666666663,48.946,0
488,2.887666666666667,48.946,0
489,3.6876666666666678,48.946,0
490,4.487666666666667,48.946,0
491,5.2876666666666665,48.946,0
492,6.087666666666667,48.946,0
493,6.887666666666666,48.946,0
494,7.687666666666667,48.946,0
495,8.487666666666668,48.946,0
496,9.287666666666667,48.946,0
497,10.087666666666667,48.946,0
498,10.887666666666666,48.946,0
499,11.687666666666667,48.946,0
500,12.487666666666668,48.946,0
501,13.287666666666667,48.946,0
502,14.087666666666667,48.946,0
503,14.887666666666668,48.946,0
504,15.687666666666665,48.946,0
505,16.487666666666666,48.946,0
506,17.287666666666667,48.946,0
507,18.087666666666667,48.946,1
508,18.887666666666668,48.946,1
509,19.687666666666665,48.946,1
510,20.487666666666666,48.946,1
511,21.287666666666667,48.946,1
512,22.087666666666667,48.946,1
513,22.887666666666664,48.946,1
514,23.687666666666665,48.946,1
515,24.487666666666666,48.946,1
516,25.287666666666667,48.946,1
517,26.087666666666667,48.946,1
518,26.887666666666668,48.946,1
519,27.687666666666665,48.946,1
520,28.487666666666666,48.946,1
521,29.28766666666667,48.946,1
522,30.087666666666667,48.946,1
523,30.887666666666664,48.946,1
524,31.68766666666667,48.946,1
525,32.48766666666667,48.946,0
526,33.28766666666667,48.946,1
527,34.087666666666664,48.946,1
528,34.88766666666666,48.946,1
529,35.68766666666667,48.946,1
530,36.48766666666667,48.946,1
531,37.28766666666667,48.946,1
532,38.087666666666664,48.946,1
533,38.88766666666666,48.946,1
534,39.68766666666667,48.946,1
535,40.48766666666667,48.946,1
536,41.28766666666667,48.946,1
537,42.087666666666664,48.946,1
538,42.88766666666666,48.946,1
539,43.68766666666667,48.946,1
540,44.48766666666667,48.946,1
541,45.28766666666667,48.946,1
542,46.087666666666664,48.946,1
543,46.88766666666666,48.946,1
544,47.68766666666667,48.946,1
545,48.48766666666667,48.946,1
546,49.28766666666667,48.946,1
547,50.087666666666664,48.946,1
548,50.88766666666666,48.946,1
549,51.68766666666667,48.946,1
550,52.48766666666667,48.946,1
551,53.28766666666667,48.946,1
552,54.087666666666664,48.946,0
553,54.88766666666666,48.946,1
554,55.68766666666667,48.946,1
555,56.48766666666667,48.946,1
556,57.28766666666667,48.946,1
557,58.087666666666664,48.946,1
558,58.88766666666666,48.946,1
559,59.68766666666667,48.946,1
560,60.48766666666667,48.946,1
561,61.28766666666667,48.946,1
562,62.087666666666664,48.946,1
563,62.887666666666675,48.946,1
564,63.68766666666667,48.946,1
565,64.48766666666667,48.946,1
566,65.28766666666667,48.946,1
567,66.08766666666666,48.946,1
568,66.88766666666668,48.946,1
569,67.68766666666667,48.946,1
570,68.48766666666667,48.946,1
571,69.28766666666667,48.946,1
572,70.08766666666666,48.946,1
573,70.88766666666668,48.946,1
574,71.68766666666667,48.946,1
575,72.48766666666667,48.946,1
576,73.28766666666667,48.946,1
577,74.08766666666666,48.946,1
578,74.88766666666668,48.946,1
579,75.68766666666667,48.946,1
580,76.48766666666667,48.946,1
581,77.28766666666667,48.946,1
582,78.08766666666666,48.946,1
583,78.88766666666668,48.946,1
584,79.68766666666667,48.946,1
585,80.48766666666667,48.946,1
586,81.28766666666667,48.946,1
587,82.08766666666666,48.946,0
588,82.88766666666668,48.946,0
589,83.68766666666667,48.946,0
590,84.48766666666667,48.946,0
591,85.28766666666667,48.946,0
592,86.08766666666666,48.946,0
593,86.88766666666668,48.946,0
594,87.68766666666667,48.946,0
595,88.48766666666667,48.946,0
596,89.28766666666667,48.946,0
597,90.08766666666666,48.946,0
598,90.88766666666668,48.946,0
599,91.68766666666667,48.946,0
600,92.48766666666667,48.946,0
601,-2.392333333333333,48.146,0
602,-1.5923333333333332,48.146,0
603,-0.7923333333333333,48.146,0
604,0.0076666666666667105,48.146,0
605,0.8076666666666665,48.146,0
606,1.6076666666666668,48.146,0
607,2.4076666666666666,48.146,0
608,3.2076666666666664,48.146,0
609,4.007666666666667,48.146,0
610,4.807666666666667,48.146,0
611,5.607666666666667,48.146,0
612,6.4076666666666675,48.146,0
613,7.207666666666666,48.146,0
614,8.007666666666667,48.146,0
615,8.807666666666666,48.146,0
616,9.607666666666667,48.146,0
617,10.407666666666668,48.146,0
618,11.207666666666666,48.146,0
619,12.007666666666667,48.146,0
620,12.807666666666666,48.146,0
621,13.607666666666667,48.146,0
622,14.407666666666668,48.146,0
623,15.207666666666668,48.146,0
624,16.007666666666665,48.146,0
625,16.807666666666666,48.146,0
626,17.607666666666667,48.146,1
627,18.407666666666668,48.146,1
628,19.207666666666668,48.146,1
629,20.007666666666665,48.146,1
630,20.807666666666666,48.146,1
631,21.607666666666667,48.146,1
632,22.407666666666668,48.146,1
633,23.207666666666668,48.146,1
634,24.00766666666667,48.146,1
635,24.807666666666666,48.146,1
636,25.607666666666667,48.146,1
637,26.407666666666668,48.146,1
638,27.207666666666668,48.146,1
639,28.007666666666665,48.146,1
640,28.807666666666666,48.146,1
641,29.607666666666663,48.146,1
642,30.407666666666668,48.146,1
643,31.207666666666665,48.146,1
644,32.007666666666665,48.146,1
645,32.80766666666666,48.146,1
646,33.60766666666666,48.146,1
647,34.40766666666667,48.146,1
648,35.20766666666667,48.146,1
649,36.007666666666665,48.146,1
650,36.80766666666666,48.146,1
651,37.60766666666666,48.146,1
652,38.40766666666667,48.146,0
653,39.20766666666667,48.146,1
654,40.007666666666665,48.146,1
655,40.80766666666666,48.146,1
656,41.60766666666666,48.146,1
657,42.40766666666667,48.146,1
658,43.20766666666667,48.146,1
659,44.007666666666665,48.146,1
660,44.80766666666666,48.146,1
661,45.60766666666666,48.146,1
662,46.40766666666667,48.146,1
663,47.20766666666667,48.146,1
664,48.007666666666665,48.146,1
665,48.80766666666666,48.146,1
666,49.60766666666666,48.146,1
667,50.40766666666667,48.146,1
668,51.20766666666667,48.146,1
669,52.007666666666665,48.146,1
670,52.80766666666666,48.146,1
671,53.60766666666666,48.146,1
672,54.40766666666667,48.146,1
673,55.20766666666667,48.146,1
674,56.007666666666665,48.146,0
675,56.80766666666666,48.146,1
676,57.60766666666666,48.146,1
677,58.40766666666667,48.146,1
678,59.20766666666667,48.146,1
679,60.007666666666665,48.146,1
680,60.80766666666666,48.146,1
681,61.607666666666674,48.146,1
682,62.40766666666667,48.146,1
683,63.20766666666667,48.146,1
684,64.00766666666667,48.146,1
685,64.80766666666668,48.146,1
686,65.60766666666667,48.146,1
687,66.40766666666667,48.146,1
688,67.20766666666667,48.146,1
689,68.00766666666667,48.146,1
690,68.80766666666668,48.146,1
691,69.60766666666667,48.146,1
692,70.40766666666667,48.146,1
693,71.20766666666667,48.146,1
694,72.00766666666667,48.146,1
695,72.80766666666668,48.146,1
696,73.60766666666667,48.146,1
697,74.40766666666667,48.146,1
698,75.20766666666667,48.146,1
699,76.00766666666667,48.146,1
700,76.80766666666668,48.146,1
701,77.60766666666667,48.146,1
702,78.40766666666667,48.146,1
703,79.20766666666667,48.146,1
704,80.00766666666667,48.146,1
705,80.80766666666668,48.146,1
706,81.60766666666667,48.146,1
707,82.40766666666667,48.146,1
708,83.20766666666667,48.146,1
709,84.00766666666667,48.146,1
710,84.80766666666668,48.146,1
711,85.60766666666667,48.146,1
712,86.40766666666667,48.146,1
713,87.20766666666667,48.146,0
714,88.00766666666667,48.146,0
715,88.80766666666668,48.146,0
716,89.60766666666667,48.146,0
717,90.40766666666667,48.146,0
718,91.20766666666667,48.146,0
719,92.00766666666667,48.146,0
720,92.80766666666668,48.146,0
721,-2.712333333333333,47.346,0
722,-1.9123333333333332,47.346,0
723,-1.1123333333333332,47.346,0
724,-0.31233333333333313,47.346,0
725,0.4876666666666667,47.346,0
726,1.2876666666666665,47.346,0
727,2.0876666666666663,47.346,0
728,2.887666666666667,47.346,0
729,3.6876666666666678,47.346,0
730,4.487666666666667,47.346,0
731,5.2876666666666665,47.346,0
732,6.087666666666667,47.346,0
733,6.887666666666666,47.346,0
734,7.687666666666667,47.346,0
735,8.487666666666668,47.346,0
736,9.287666666666667,47.346,0
737,10.087666666666667,47.346,0
738,10.887666666666666,47.346,0
739,11.687666666666667,47.346,0
740,12.487666666666668,47.346,0
741,13.287666666666667,47.346,0
742,14.087666666666667,47.346,0
743,14.887666666666668,47.346,1
744,15.687666666666665,47.346,1
745,16.487666666666666,47.346,1
746,17.287666666666667,47.346,1
747,18.087666666666667,47.346,1
748,18.887666666666668,47.346,1
749,19.687666666666665,47.346,1
750,20.487666666666666,47.346,1
751,21.287666666666667,47.346,1
752,22.087666666666667,47.346,1
753,22.887666666666664,47.346,1
754,23.687666666666665,47.346,1
755,24.487666666666666,47.346,1
756,25.287666666666667,47.346,1
757,26.087666666666667,47.346,1
758,26.887666666666668,47.346,1
759,27.687666666666665,47.346,1
760,28.487666666666666,47.346,1
761,29.28766666666667,47.346,1
762,30.087666666666667,47.346,1
763,30.887666666666664,47.346,1
764,31.68766666666667,47.346,1
765,32.48766666666667,47.346,1
766,33.28766666666667,47.346,1
767,34.087666666666664,47.346,1
768,34.88766666666666,47.346,1
769,35.68766666666667,47.346,1
770,36.48766666666667,47.346,1
771,37.28766666666667,47.346,1
772,38.087666666666664,47.346,1
773,38.88766666666666,47.346,1
774,39.68766666666667,47.346,1
775,40.48766666666667,47.346,1
776,41.28766666666667,47.346,1
777,42.087666666666664,47.346,1
778,42.88766666666666,47.346,1
779,43.68766666666667,47.346,1
780,44.48766666666667,47.346,1
781,45.28766666666667,47.346,1
782,46.087666666666664,47.346,1
783,46.88766666666666,47.346,1
784,47.68766666666667,47.346,1
785,48.48766666666667,47.346,1
786,49.28766666666667,47.346,1
787,50.087666666666664,47.346,1
788,50.88766666666666,47.346,1
789,51.68766666666667,47.346,1
790,52.48766666666667,47.346,1
791,53.28766666666667,47.346,1
792,54.087666666666664,47.346,1
793,54.88766666666666,47.346,0
794,55.68766666666667,47.346,0
795,56.48766666666667,47.346,1
796,57.28766666666667,47.346,1
797,58.087666666666664,47.346,1
798,58.88766666666666,47.346,1
799,59.68766666666667,47.346,1
800,60.48766666666667,47.346,1
801,61.28766666666667,47.346,1
802,62.087666666666664,47.346,1
803,62.887666666666675,47.346,1
804,63.68766666666667,47.346,1
805,64.48766666666667,47.346,1
806,65.28766666666667,47.346,0
807,66.08766666666666,47.346,1
808,66.88766666666668,47.346,1
809,67.68766666666667,47.346,1
810,68.48766666666667,47.346,1
811,69.28766666666667,47.346,1
812,70.08766666666666,47.346,1
813,70.88766666666668,47.346,1
814,71.68766666666667,47.346,1
815,72.48766666666667,47.346,1
816,73.28766666666667,47.346,1
817,74.08766666666666,47.346,1
818,74.88766666666668,47.346,0
819,75.68766666666667,47.346,1
820,76.48766666666667,47.346,1
821,77.28766666666667,47.346,1
822,78.08766666666666,47.346,1
823,78.88766666666668,47.346,1
824,79.68766666666667,47.346,1
825,80.48766666666667,47.346,1
826,81.28766666666667,47.346,1
827,82.08766666666666,47.346,1
828,82.88766666666668,47.346,1
829,83.68766666666667,47.346,1
830,84.48766666666667,47.346,1
831,85.28766666666667,47.346,1
832,86.08766666666666,47.346,1
833,86.88766666666668,47.346,1
834,87.68766666666667,47.346,1
835,88.48766666666667,47.346,0
836,89.28766666666667,47.346,0
837,90.08766666666666,47.346,0
838,90.88766666666668,47.346,0
